Discogs ID,Artist,Title,Year,Genre,Format,Cover URL,Thumb URL
3068785,Augustus Pablo,This Is Augustus Pablo,2011,Reggae,Vinyl,https://i.discogs.com/15aqwiUEUaq5W0kFSCOdhmXgBjyeG4Bq3aJFVDt2tHo/rs:fit/g:sm/q:90/h:300/w:299/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjg3/ODUtMTMyODg5MjE0/MC5qcGVn.jpeg,https://i.discogs.com/AESPi0HqFR2cLVt_63aniCjnKtOn_05cseRKYv3JBKs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwNjg3/ODUtMTMyODg5MjE0/MC5qcGVn.jpeg
712158,Kinsman Dazz,Dazz,1979,Funk / Soul,Vinyl,https://i.discogs.com/nNGy5Y9DoLVT6kSdhBuuwhVczf_lNFg3yp1mnsCgozg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcxMjE1/OC0xNDAwMzcxOTEy/LTMzMzYuanBlZw.jpeg,https://i.discogs.com/n_iDkCwKZvm4tOBANLpfDX5nmrglpKSrkS4aV863dNk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTcxMjE1/OC0xNDAwMzcxOTEy/LTMzMzYuanBlZw.jpeg
442490,The Police,Synchronicity,1983,Rock,Vinyl,https://i.discogs.com/-_zH6T6k8_SOb1j23-CZcOkfzkwuKyv1716V3LNiiZU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0MjQ5/MC0xMzMyNTYxOTE1/LmpwZWc.jpeg,https://i.discogs.com/m0dh-YjmQzWvunwSsopsX0zlk3g9Hf1XwP7Q0e8OhN4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0MjQ5/MC0xMzMyNTYxOTE1/LmpwZWc.jpeg
1022839,The Tubes,Young And Rich,1976,Rock,Vinyl,https://i.discogs.com/MWVA1sN3kYzEuB49c088DA6dU_049FPt8C2YxcVkfJA/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMjI4/MzktMTQxMTk2MDk5/My02ODE2LmpwZWc.jpeg,https://i.discogs.com/JFb3I8agcy0c22ZfUKcrtAj5S7KVmiJJ4L6ORhz4Yzs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMjI4/MzktMTQxMTk2MDk5/My02ODE2LmpwZWc.jpeg
611451,Carpenters,The Singles 1969-1973,1973,Rock,Vinyl,https://i.discogs.com/mv3jvx2uWoNi71Tv9rBCk3YZpS-BFeJjnvYdnFM-2HE/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYxMTQ1/MS0xMjIyNjkxNzMw/LmpwZWc.jpeg,https://i.discogs.com/IEv7ab527SgZxRLoNqEXCzqNsWtsQBsoQT2jMpxa08U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYxMTQ1/MS0xMjIyNjkxNzMw/LmpwZWc.jpeg
1473508,The Mamas & The Papas,Hits Of Gold,1974,Rock,Vinyl,https://i.discogs.com/Rw-H_-bT8If3Ye9b_WSAR1j0dYzXKdDct8eH3emmLxc/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NzM1/MDgtMTY0ODc2MDM0/MS0zNTM2LmpwZWc.jpeg,https://i.discogs.com/oJJQXd5wrZCb8t3ih0zs7wn8b-eREd5O3CBOb6mFNVY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NzM1/MDgtMTY0ODc2MDM0/MS0zNTM2LmpwZWc.jpeg
4290679,Steely Dan,Can't Buy A Thrill,1974,Rock,Vinyl,https://i.discogs.com/X6YxT_WeaVjj_l5ALhkenAZZcqp4h-FZ6wjdZ16rS4E/rs:fit/g:sm/q:90/h:496/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyOTA2/NzktMTQyMjQ4Mzc3/NC01NDgxLmpwZWc.jpeg,https://i.discogs.com/QJJzx7Ius7xSZ7hknWjWj1xw57htJT3bErelqNU8rqU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyOTA2/NzktMTQyMjQ4Mzc3/NC01NDgxLmpwZWc.jpeg
4383259,John Lennon,Shaved Fish,1975,Rock,Vinyl,https://i.discogs.com/7siMxbq1lgdT37JRo8Pj0oJgFBjIs9IIOrx0YnKHVuI/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQzODMy/NTktMTY2NjgxMTUy/OC02NTk3LmpwZWc.jpeg,https://i.discogs.com/4l5Hr-7l7zs45BjTE7S2an25PS8rKrrLUli9gHvkiLo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQzODMy/NTktMTY2NjgxMTUy/OC02NTk3LmpwZWc.jpeg
453773,Sky (4),Sky 2,1980,Rock,Vinyl,https://i.discogs.com/Dp28n35Dq_k54jIBKSoxn9-fWkm63FBjQYKHAT3dtPQ/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ1Mzc3/My0xMzM2MjI3OTU5/LmpwZWc.jpeg,https://i.discogs.com/8nglyBAzRC9RA-cEPfg4Q6eWtCbS_AqZIWQDrh9d2pg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ1Mzc3/My0xMzM2MjI3OTU5/LmpwZWc.jpeg
773190,The Alan Parsons Project,I Robot,1977,Rock,Vinyl,https://i.discogs.com/5-QoHy8gAr3amY2zdneDOaCvcQ6Oa7r6R-Z-p3c0W8g/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3MzE5/MC0xNDYzMjQyNzk3/LTgxNDQuanBlZw.jpeg,https://i.discogs.com/qxGop9Uvn_i-4H27z0-y7SrNWhcIf8rpPDbY1KzNF_0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3MzE5/MC0xNDYzMjQyNzk3/LTgxNDQuanBlZw.jpeg
6339387,Jackson Browne,The Pretender,1976,Rock,Vinyl,https://i.discogs.com/xMgXIf777QeMm0K6thn0NvZmAjZrHmAJDXlb1cIK7c8/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzMzkz/ODctMTQxNjgzNzUy/NS05MDg1LmpwZWc.jpeg,https://i.discogs.com/I90uNHqzSvIBhSH2LPKt6yfXyY8QIp0EB2lZNPjgwcs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYzMzkz/ODctMTQxNjgzNzUy/NS05MDg1LmpwZWc.jpeg
588440,Eagles,Hotel California,1976,Rock,Vinyl,https://i.discogs.com/VBdQTrnpsT1aARs9lBt2dfJNKlF82yunQQMxg-97M2Q/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU4ODQ0/MC0xMjg2NTQ5NzI1/LmpwZWc.jpeg,https://i.discogs.com/eEUrBHJbB4BNDFHZzas-t1x__XIHfhH6pTut1uYfgFc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU4ODQ0/MC0xMjg2NTQ5NzI1/LmpwZWc.jpeg
12446763,Honne,Love Me / Love Me Not,2018,Blues,Vinyl,https://i.discogs.com/Ieez8nozjLiMGnZpZAr9YH6EFex4ftSbhE7lQF9PFaI/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNDQ2/NzYzLTE1MzU3MjM3/NTctOTU1Ni5qcGVn.jpeg,https://i.discogs.com/lSCERliZ4n0wfOFQUlZU6MqF02U4arG_K9qcbR5lAQY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNDQ2/NzYzLTE1MzU3MjM3/NTctOTU1Ni5qcGVn.jpeg
1943717,Sonny & Cher,Look At Us,1965,Rock,Vinyl,https://i.discogs.com/-NaZ2anSjJxFoxRfQuhw8t6CbmBLHmHg5W80wwvAJxE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDM3/MTctMTQ5MTg0NTA1/OC00MTMwLmpwZWc.jpeg,https://i.discogs.com/-hhDTeKLb8JOjyCY7jwYWf-ntamlbURu_FIQyiJW3pw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5NDM3/MTctMTQ5MTg0NTA1/OC00MTMwLmpwZWc.jpeg
8855958,Honne,Warm On A Cold Night,2016,Electronic,Vinyl,https://i.discogs.com/DPJbI9HEPiDNOOvpjGcIG2_XtHSFY-1hCGdyTzjMLak/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4NTU5/NTgtMTQ3MDE5MjUy/Ny0xODI0LmpwZWc.jpeg,https://i.discogs.com/0_Tq_tA-xysvR3brtDx1xScsd4VD9atZN7AnsD2dptA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4NTU5/NTgtMTQ3MDE5MjUy/Ny0xODI0LmpwZWc.jpeg
7404970,Not The Nine O'Clock News,Not The Nine O'Clock News...,1980,Stage & Screen,Vinyl,https://i.discogs.com/oNJKCnwS_3Tu0mRae_T1nVm6fGbhCRrs24BD30mUNGQ/rs:fit/g:sm/q:90/h:602/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDQ5/NzAtMTQ0MDc5NjA1/Ni02Njc2LmpwZWc.jpeg,https://i.discogs.com/eVAI9OAI4rmZTuF9CO-PwAaIrniWq7uL8U3p_2Njl5Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0MDQ5/NzAtMTQ0MDc5NjA1/Ni02Njc2LmpwZWc.jpeg
606466,Not The Nine O'Clock News,Not The Nine O'Clock News...,1980,Stage & Screen,Vinyl,https://i.discogs.com/uVexIXec517t_pCt7EBcB5X1sbxqXUv8hIzWMwjA57U/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwNjQ2/Ni0xMjAxMTIwNDYw/LmpwZWc.jpeg,https://i.discogs.com/WZ_Ead-kdwuH6kgIya9xTwAYs-L3JjEDBz1WUFlt6XE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwNjQ2/Ni0xMjAxMTIwNDYw/LmpwZWc.jpeg
2922191,Metronomy,The English Riviera,2011,Electronic,Vinyl,https://i.discogs.com/EqDSCfVIxxlBrD700DglAihD7_To3cBa9zUR_DKGtIs/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5MjIx/OTEtMTM1MTc3ODY0/NS0zNjI4LmpwZWc.jpeg,https://i.discogs.com/CpTlDoQESUtZhCDhD1BTJcIbIJq6Zd75kDXtlfLlZtw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5MjIx/OTEtMTM1MTc3ODY0/NS0zNjI4LmpwZWc.jpeg
12020608,Kamaal Williams,The Return,2018,Jazz,Vinyl,https://i.discogs.com/OtONphEGJI6pcJeiv9a1Diq5hfSFNjiBBtrkXtlpCy8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDIw/NjA4LTE1MjY2OTYw/NzUtNDAyMC5qcGVn.jpeg,https://i.discogs.com/c4agVag0hWUNsoUXmMOOI39Jbgb6L48THJkxeZs3axo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDIw/NjA4LTE1MjY2OTYw/NzUtNDAyMC5qcGVn.jpeg
1258803,Funky Music Machine,Love Me A Little While Longer / I Can't Help Myself,0,Funk / Soul,Vinyl,https://i.discogs.com/JkImwGf8Vgp-olGVY3Bu9t6TW_H6Tzc5XGSPvWPX1Bg/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTg4/MDMtMTQ1NTY3MzU3/Ny04NTkwLmpwZWc.jpeg,https://i.discogs.com/_9Asmsije5qdPi_6PxnoGJrJlt3KdioO53VPep_Gbuc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTg4/MDMtMTQ1NTY3MzU3/Ny04NTkwLmpwZWc.jpeg
5023153,Bill Withers,The Sound Of Soul,1989,Funk / Soul,Vinyl,https://i.discogs.com/BfFTpGCLVMIBOKzCqKFmgMdg3yr1PO0tgFNFafHUjh4/rs:fit/g:sm/q:90/h:590/w:590/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwMjMx/NTMtMTM5MzM1OTM0/OS0zMTQ4LmpwZWc.jpeg,https://i.discogs.com/hJgqHQJnkF5WFRUpr2Nj1llagzr6kwbRnhI6EWR-_wM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwMjMx/NTMtMTM5MzM1OTM0/OS0zMTQ4LmpwZWc.jpeg
1421928,Uriah Heep,Return To Fantasy,1975,Rock,Vinyl,https://i.discogs.com/uCjLGhULlt-XnlCG39aK0lfeZ3xM2MiFglwGzTRB_6Y/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MjE5/MjgtMTM3NTY4ODIy/OS0xMzY3LmpwZWc.jpeg,https://i.discogs.com/BdYXn-VObmPLjQAfeYAXUzxUJxnjHFaUrsbc4PsE1q4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MjE5/MjgtMTM3NTY4ODIy/OS0xMzY3LmpwZWc.jpeg
8904743,Uriah Heep,Uriah Heep Live,1973,Rock,Vinyl,https://i.discogs.com/48PEjkt_9FCKOBVLcu-uJbLNOAUfx6LDBZ6WpvkSTGg/rs:fit/g:sm/q:90/h:603/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg5MDQ3/NDMtMTQ3MTE3OTYw/NC0xNDk4LmpwZWc.jpeg,https://i.discogs.com/g8OIkiWd3hBTLgSvesUxxzWmKvexQKiigha3GofZluQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg5MDQ3/NDMtMTQ3MTE3OTYw/NC0xNDk4LmpwZWc.jpeg
880181,Various,Cold Sweat,2001,Jazz,Vinyl,https://i.discogs.com/O8kUbjds0v0mlNnEPyWuw1_MzAC4MpIy8mPMcA6Z_dA/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4MDE4/MS0xMjYyODA0NjE2/LmpwZWc.jpeg,https://i.discogs.com/Rtf1FLXG1WkDAxQhWSms44w_TayehodiIzmOjcOUfSI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4MDE4/MS0xMjYyODA0NjE2/LmpwZWc.jpeg
9072898,Yussef Kamaal,Black Focus,2016,Electronic,Vinyl,https://i.discogs.com/fl4RMUepaxFI89QPlsdvx55ENpOklFyih_HWlV1DSjc/rs:fit/g:sm/q:90/h:565/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkwNzI4/OTgtMTUxMTY1NDQz/OS05ODI0LmpwZWc.jpeg,https://i.discogs.com/en2UJCYf7vX2OWYvD4YBh2nh2l37dHVrMGA4flApIOE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkwNzI4/OTgtMTUxMTY1NDQz/OS05ODI0LmpwZWc.jpeg
2765053,John Martyn,Live At Leeds,1987,Jazz,Vinyl,https://i.discogs.com/lTiIE8gTpEeo4cDLjbaR7vSsCzCNukgDp-UaEXVhA7o/rs:fit/g:sm/q:90/h:225/w:224/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NjUw/NTMtMTM4ODQzNDIx/My00Nzk0LmpwZWc.jpeg,https://i.discogs.com/7iazcGK_cEJ4jM2HiYxoz5k0_0JzV1qxZTR7Oh5hdSY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NjUw/NTMtMTM4ODQzNDIx/My00Nzk0LmpwZWc.jpeg
9302056,The Beatles,1967-1970,1976,Rock,Vinyl,https://i.discogs.com/-eGzY3-oDkbdZqrTYkHLHEjil97FX8O9Mp3Yy50OPZY/rs:fit/g:sm/q:90/h:590/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkzMDIw/NTYtMTUwNDU1NTcx/Ni04NzczLmpwZWc.jpeg,https://i.discogs.com/NkMweP6MAE1I_h0dsUY_NGLR0XDYZACVcZ5WrNzH5cM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkzMDIw/NTYtMTUwNDU1NTcx/Ni04NzczLmpwZWc.jpeg
4803845,The Beach Boys,Pet Sounds,0,Rock,Vinyl,https://i.discogs.com/t9UKslG4L-kuy_b3EPN_Mc9qx51dDP47wrcqAAGyngk/rs:fit/g:sm/q:90/h:480/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4MDM4/NDUtMTM3NjE4ODUy/MS0yNDg1LmpwZWc.jpeg,https://i.discogs.com/9I6mNGxHbuvs2S9dLI2LoiVb1l7L2jT9LOfbxgvKRIA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ4MDM4/NDUtMTM3NjE4ODUy/MS0yNDg1LmpwZWc.jpeg
379830,Miles Davis,The Birth Of The Cool,1978,Jazz,Vinyl,https://i.discogs.com/tzialB0Ks8-rrdoZQfV0MeezhYoh9gGRIKpHjrUVZPc/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3OTgz/MC0xNjI0ODg1OTky/LTkxMTkuanBlZw.jpeg,https://i.discogs.com/n7WZAdpPHg_hgU-GilOWxNLnmFspJyUHaRmTzFtsX_Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3OTgz/MC0xNjI0ODg1OTky/LTkxMTkuanBlZw.jpeg
2338065,The Beach Boys,Friends,1968,Rock,Vinyl,https://i.discogs.com/w6M5f_HZh1yMHlPrNBiuxXnIcErJgjmqptxsJ1kPg2c/rs:fit/g:sm/q:90/h:524/w:523/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMzgw/NjUtMTMzMzU1MDg0/OC5qcGVn.jpeg,https://i.discogs.com/uPJeRfJuSpaWBxzD7W5iogTqqAGs8gVjEEQRPiZer4k/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzMzgw/NjUtMTMzMzU1MDg0/OC5qcGVn.jpeg
2269475,Bob Dylan,Like A Rolling Stone,1965,Rock,Vinyl,https://i.discogs.com/xZhx2jgW8BtVDIFJOwNdzM2y-kmAAurq_nRasyAum9s/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNjk0/NzUtMTQyMjA5OTg2/NS03NDc3LmpwZWc.jpeg,https://i.discogs.com/7Wk6hwdc9xahilCHJzx67YfdYfzs4sakULf1LKW68oo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNjk0/NzUtMTQyMjA5OTg2/NS03NDc3LmpwZWc.jpeg
1280814,Bob Dylan,The Freewheelin' Bob Dylan,1964,"Folk, World, & Country",Vinyl,https://i.discogs.com/jHi7lvzYRVuVrghKOW_aA4HuSoxPTklf2Qr2rKeyK-k/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyODA4/MTQtMTQyODUwODc0/OS03OTk2LmpwZWc.jpeg,https://i.discogs.com/UstoiUSC9zHTvN3UjYCg_aGihjn0vq-UolQ6_67thlE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyODA4/MTQtMTQyODUwODc0/OS03OTk2LmpwZWc.jpeg
