Discogs ID,Artist,Title,Year,Genre,Format,Cover URL,Thumb URL
4080688,Stevie Ray Vaughan & Double Trouble,In Step,1989,Rock,Vinyl,https://i.discogs.com/W4w3px--rkg8VtOmR3j6qas1-nTaYtq8AHaDPskZ0cE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwODA2/ODgtMTM1NDU4MTAx/My00OTQzLmpwZWc.jpeg,https://i.discogs.com/YJz7uTwf6aYBXN1dCZ8aEOy29iw_F61C5o9BS4-uiFo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwODA2/ODgtMTM1NDU4MTAx/My00OTQzLmpwZWc.jpeg
7747375,Michael Jackson,Thriller,1982,Funk / Soul,Vinyl,https://i.discogs.com/mOsyB-vsozsvgy9X04grU3fT_kNuKxy68f3L1RNqCbo/rs:fit/g:sm/q:90/h:601/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3NDcz/NzUtMTQ1NzY0MzY2/OS0xNTQ2LmpwZWc.jpeg,https://i.discogs.com/lrDY4GnTxXad2qzPEXW5azQCJnRjHEna8hNmrfBpgDU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3NDcz/NzUtMTQ1NzY0MzY2/OS0xNTQ2LmpwZWc.jpeg
3326094,Johnny Foreigner,Every Cloakroom Ever,2010,Rock,Vinyl,https://i.discogs.com/iioDdd0T2GELSrrpd_LCKxwqOc-oEZoS9cBQ19b0knk/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMjYw/OTQtMTM5MzQzMTUx/Mi0yMjM1LmpwZWc.jpeg,https://i.discogs.com/Wd_Y5sfS2WtyE00BOtiRylAx_pKmHi2y2ioDHYv0b1I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzMjYw/OTQtMTM5MzQzMTUx/Mi0yMjM1LmpwZWc.jpeg
2233020,Sam Spence,Sounds,2010,Electronic,Vinyl,https://i.discogs.com/bPf1KP6E6lXw9DUBynW2aXLcxGeLLTNUiSQvwPwPTes/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzMw/MjAtMTUzNDQ3MDM0/Mi03NTAzLmpwZWc.jpeg,https://i.discogs.com/uRoupQcm8JP-_KUM03N8TfYkZXKqgQQrU7s1H3JguZU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMzMw/MjAtMTUzNDQ3MDM0/Mi03NTAzLmpwZWc.jpeg
4224013,Woody Herman Sextet,At The Roundtable,1961,Jazz,Vinyl,https://i.discogs.com/ZdyYhFtlZdYR0_2xwtUZSCx4nZiBVfzlvesXZXLpOys/rs:fit/g:sm/q:90/h:530/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMjQw/MTMtMTM1OTAxNjQw/NC0xNDMwLmpwZWc.jpeg,https://i.discogs.com/yLv-6OGHqXNymgxh7VjBAZnTsgsqVlvaoZnaJ3uikTg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyMjQw/MTMtMTM1OTAxNjQw/NC0xNDMwLmpwZWc.jpeg
1810709,The Joy Formidable,Whirring,2009,Rock,Vinyl,https://i.discogs.com/8IngF-Sgmc_vT21sBpt44YeWzMozmofOs53gSU4sGaI/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MTA3/MDktMTI0NDgzOTAw/OS5qcGVn.jpeg,https://i.discogs.com/PjESQQ1U_36Y4scO7hmdWClI0gkmyFCkXV5ZyNjEnFk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MTA3/MDktMTI0NDgzOTAw/OS5qcGVn.jpeg
1998702,Beggars (3),The Future,2008,Rock,Vinyl,https://i.discogs.com/RWae4oPHszar1s2ez79qp8Gm-7w8RLspNjrCpKZ9Cb0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5OTg3/MDItMTQzODc2NjMy/NS02OTM0LmpwZWc.jpeg,https://i.discogs.com/PEyqSxmi-vROv7NqEPGGyQRwFhIZRaqCJniPJshdcOM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5OTg3/MDItMTQzODc2NjMy/NS02OTM0LmpwZWc.jpeg
3968803,TOY (18),Toy / BBC Sessions,2012,Rock,Vinyl,https://i.discogs.com/yYyOSlYAAGNlFvVUgBkzr1PWCU9O3tm425C8vxNDKws/rs:fit/g:sm/q:90/h:224/w:225/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5Njg4/MDMtMTM1MDg2MzI2/OC05Nzk2LmpwZWc.jpeg,https://i.discogs.com/C9Ng9Dgz7eJMHzSbAn42bBYpQXJ856oltR0J0AAotFY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5Njg4/MDMtMTM1MDg2MzI2/OC05Nzk2LmpwZWc.jpeg
1257481,Big Daddy Moochin,Stump Grindin' / Log Jammin',2007,Funk / Soul,Vinyl,https://i.discogs.com/v9unCl3jtez4md7Ukb9_9AryA3B-MV-bBMYULwpeG18/rs:fit/g:sm/q:90/h:498/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTc0/ODEtMTI5OTAxMjYy/NS5qcGVn.jpeg,https://i.discogs.com/Y9Dfe3uW6qpHUZdjpa0swC4y6b5WJvgzcex1Xs42bBk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTc0/ODEtMTI5OTAxMjYy/NS5qcGVn.jpeg
4448551,John Martyn,Solid Air,2013,Rock,Vinyl,https://i.discogs.com/xjtrq4d4PXjVT0fipXYJ2fxp0hAfuCkCvbI1cGX1uTA/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0NDg1/NTEtMTUxNDM3NTEw/Ni05NjcxLmpwZWc.jpeg,https://i.discogs.com/LAHlzLnx6-rAiSCCMlhyx_TXEM6fs0_8iV-gIn2JLCA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0NDg1/NTEtMTUxNDM3NTEw/Ni05NjcxLmpwZWc.jpeg
1589668,Fairport Convention,Liege & Lief,1970,Rock,Vinyl,https://i.discogs.com/Axw66nVFp3snPUGzfS0QIlsPDUN7pCz2RopvszoAI7M/rs:fit/g:sm/q:90/h:588/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODk2/NjgtMTM5MDA1Nzk3/MC05MTkwLmpwZWc.jpeg,https://i.discogs.com/CUBGFUW5WerlFhLsf4gxqys8kweCb9EbkFF2bPAScYY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODk2/NjgtMTM5MDA1Nzk3/MC05MTkwLmpwZWc.jpeg
1172773,Cat Stevens,Mona Bone Jakon,1970,Rock,Vinyl,https://i.discogs.com/6zMI2a3dnugiV_sYw25N_dEnY8rpEg9pXq4GGSjjUbw/rs:fit/g:sm/q:90/h:496/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzI3/NzMtMTM1MzEwNjA4/My04ODkyLmpwZWc.jpeg,https://i.discogs.com/_fmiGWhZw_SqnwgmbvqCua3hOA0bbM1jBRBVipoxYxU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzI3/NzMtMTM1MzEwNjA4/My04ODkyLmpwZWc.jpeg
473873,Cat Stevens,Tea For The Tillerman,1970,Pop,Vinyl,https://i.discogs.com/PycZ2uK8cax6Pcu3KduZFZfudXplB8GJ0t0u0v5JxL8/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ3Mzg3/My0xMTYyODE0NTA1/LmpwZWc.jpeg,https://i.discogs.com/Hj16xhexF1h_mgIfjrgVXzz63cyyI_qKUEylyjSW0RQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ3Mzg3/My0xMTYyODE0NTA1/LmpwZWc.jpeg
4088125,Nick Drake,Pink Moon,0,Rock,Vinyl,https://i.discogs.com/bkduGSQc2YrrsZKj-18hoKOLHKY_xuG-aV2QUq6PWgI/rs:fit/g:sm/q:90/h:500/w:494/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwODgx/MjUtMTM1NDgyOTAx/OC05NDAxLmpwZWc.jpeg,https://i.discogs.com/3kPjQO-ALqjm3TNDtIwE4-gRsqZmmAV-q7xwqKkXedU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwODgx/MjUtMTM1NDgyOTAx/OC05NDAxLmpwZWc.jpeg
594683,Bob Marley & The Wailers,Babylon By Bus,1978,Reggae,Vinyl,https://i.discogs.com/ugpT6kVgtgdNxdorU-YKW9C_p4TWIHDvbSAaRAP0J9Y/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5NDY4/My0xNjU3MDk3MjMw/LTM1MDAuanBlZw.jpeg,https://i.discogs.com/j4GJ_yK5PllYq2Y98wuuqXtuldit-fjiC7iKSiRiGAY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5NDY4/My0xNjU3MDk3MjMw/LTM1MDAuanBlZw.jpeg
10456142,U2,The Joshua Tree,1987,Rock,Vinyl,https://i.discogs.com/SzSEPTNy4Ub-4ItKuwynus0KCweh_bBXH1imcyZPLg0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDU2/MTQyLTE1ODM0MDU4/MjEtNTQ5MC5qcGVn.jpeg,https://i.discogs.com/DsL-T2nrc4i3Zx57rua26y1-7M5tPqG2JOOlR91MEgs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNDU2/MTQyLTE1ODM0MDU4/MjEtNTQ5MC5qcGVn.jpeg
1401897,Amazulu,Don't You Just Know It,1985,Electronic,Vinyl,https://i.discogs.com/jpXIdmMGRytScWndU0No-xJzm0ulg-OWTVDA0lYke8s/rs:fit/g:sm/q:90/h:453/w:450/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDE4/OTctMTI2Njg3MTA5/MS5qcGVn.jpeg,https://i.discogs.com/zKqT5pMKlllZJauFZ4ZPIfidmiSF-Qnjt_83GhG4UmY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDE4/OTctMTI2Njg3MTA5/MS5qcGVn.jpeg
2596551,Nick Drake,Five Leaves Left,2008,Rock,Vinyl,https://i.discogs.com/e0VqVoquciSowjwKT-miAKqjbJ8sHNLEUrcKIw6aya4/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1OTY1/NTEtMTQwMjQwMTk2/Ny05MTk4LmpwZWc.jpeg,https://i.discogs.com/eWfSdHOmBJ9pMiD27Wjpyj7Ad-lPd8-wL5x_yk0XQwQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1OTY1/NTEtMTQwMjQwMTk2/Ny05MTk4LmpwZWc.jpeg
414618,Cat Stevens,Teaser And The Firecat,1971,Rock,Vinyl,https://i.discogs.com/0c7vOQa57dI2UTi_QBxmsPERb816Yf1xCDFwi8EWmog/rs:fit/g:sm/q:90/h:455/w:458/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQxNDYx/OC0xNTA1MTI3ODE2/LTQ3MDYuanBlZw.jpeg,https://i.discogs.com/-6yOSiPrCtO1-4CSxQ5qA_HuPQG92r0P5fo3hwkeWlM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQxNDYx/OC0xNTA1MTI3ODE2/LTQ3MDYuanBlZw.jpeg
425175,Traffic,When The Eagle Flies,1974,Rock,Vinyl,https://i.discogs.com/VvgCZTiXRbKG1W8IbPnIZ2b4b1PSBy4GV4MWu91NaZ0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyNTE3/NS0xNTI1OTYxMDEx/LTM5ODMuanBlZw.jpeg,https://i.discogs.com/afYGpiPfvTq3ioMKHxqJ_tSDNVejTDU1AADf_Ds0rq4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQyNTE3/NS0xNTI1OTYxMDEx/LTM5ODMuanBlZw.jpeg
4772045,Nick Drake,Bryter Layter,2009,Rock,Vinyl,https://i.discogs.com/rwhmBDE3G0WH2AFG6yJmjXwR3iSU1bS6b0LdlXSaYeE/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ3NzIw/NDUtMTM3NTA0ODQx/NC02MDU5LmpwZWc.jpeg,https://i.discogs.com/ADusOI8EQlzh5fxWSg3jGPMML1HANWn2ar-Jq0U9Vp0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ3NzIw/NDUtMTM3NTA0ODQx/NC02MDU5LmpwZWc.jpeg
1178876,John Coltrane,Bye Bye Blackbird,1985,Jazz,Vinyl,https://i.discogs.com/owavon8wf_TRmDZ64hcfQ87w4sMT8KWaxDPbyBXPzJc/rs:fit/g:sm/q:90/h:293/w:405/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzg4/NzYtMTI3MTgwNzg1/Mi5qcGVn.jpeg,https://i.discogs.com/5RwSRZDFDD_vMOasCjr-RPM-13TM2DO74sJ4JXDTmLM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzg4/NzYtMTI3MTgwNzg1/Mi5qcGVn.jpeg
234318,The Upsetter,Kung Fu Meets The Dragon,1995,Reggae,Vinyl,https://i.discogs.com/vTYkVuIUsu-121N-etJc1ezLUSO8Oe-ZCPfS8v8AiFA/rs:fit/g:sm/q:90/h:595/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNDMx/OC0xNDE1MDk4ODQy/LTMwMTEuanBlZw.jpeg,https://i.discogs.com/n2iYqW_0YjMVxhSjCjgfKWbmLZn6WPKZwbXSRYrEKGA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNDMx/OC0xNDE1MDk4ODQy/LTMwMTEuanBlZw.jpeg
2823030,The Monkees,Hey! Hey! It's The Monkees Greatest Hits,1989,Pop,Vinyl,https://i.discogs.com/eHPzPyS3976RK8CkPry5YF_SsP2K-SHinMTcKqGIq5I/rs:fit/g:sm/q:90/h:295/w:280/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4MjMw/MzAtMTMwMjYyOTUy/Ny5qcGVn.jpeg,https://i.discogs.com/pVkpl6Kt2HmjDEVt-OKcDxtv_iUE-lDhV5SGsCjhQ0U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4MjMw/MzAtMTMwMjYyOTUy/Ny5qcGVn.jpeg
20339770,Michael Baker (19),Salt,2019,Rock,Vinyl,https://i.discogs.com/TDiGAFhbUs9zuivwR_TJFeUVZYSM5JBfKIagl7mL9Rc/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMzM5/NzcwLTE2MzI0MTAz/OTctNTY2MC5qcGVn.jpeg,https://i.discogs.com/r6aRTlYtCe0WV-jQKkHc__S51yysJnC7GLDWaC6Ycr4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMzM5/NzcwLTE2MzI0MTAz/OTctNTY2MC5qcGVn.jpeg
2260629,The Thermals,Record Store Day Split,2010,Rock,Vinyl,https://i.discogs.com/svWvS3OckOaY3v8X8QY1RKOOw_Fp5gMa1r5cNi9jtDM/rs:fit/g:sm/q:90/h:610/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNjA2/MjktMTI3Mjk2ODI2/My5qcGVn.jpeg,https://i.discogs.com/aqsMDHBIGPMatHRw3UcWbBlB7UOiFy_22kYx5ekz7zg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNjA2/MjktMTI3Mjk2ODI2/My5qcGVn.jpeg
8011731,Films Of Colour,Actions / Circles,2010,Rock,Vinyl,https://i.discogs.com/nFevzU-rPnUkZEbt7tutwegdu047yKf8-mVn0z5F4aA/rs:fit/g:sm/q:90/h:460/w:460/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgwMTE3/MzEtMTQ1MzQ2MDYy/My00NDEyLmpwZWc.jpeg,https://i.discogs.com/6YNztF-1BvmN7fWxf-_qcemYpP03lPCaOKiSSG4QKmY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgwMTE3/MzEtMTQ1MzQ2MDYy/My00NDEyLmpwZWc.jpeg
4467995,Various,Tropicália Ou Panis Et Circensis,2008,Rock,Vinyl,https://i.discogs.com/xm_9nw_oT9uN_1-bayW61mOmVIOrctahP0F4g7hbFk8/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0Njc5/OTUtMTUwNjI2NzU4/Mi0zMzYxLmpwZWc.jpeg,https://i.discogs.com/3DPq1Dmapa2mctbozCZZctyA-AAgZCuNcfNldTADXL8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ0Njc5/OTUtMTUwNjI2NzU4/Mi0zMzYxLmpwZWc.jpeg
2108262,Various,Love & Disaster 1,2010,Rock,Vinyl,https://i.discogs.com/E-wP_SdmzEa_r9Ca_uMt-tlQ3j0M7fkGggrJRYJSdU4/rs:fit/g:sm/q:90/h:544/w:550/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMDgy/NjItMTI2NDQ1MDQ3/NC5qcGVn.jpeg,https://i.discogs.com/G7sA5-EqBbEQazPr7JifFMu5ZxU7tI37jk8ZiY5uIXo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxMDgy/NjItMTI2NDQ1MDQ3/NC5qcGVn.jpeg
1833816,"Emerson, Lake & Palmer",Emerson Lake & Palmer,1973,Rock,Vinyl,https://i.discogs.com/RXrm2Dxpl2_vEnBdOtw5x_Sl4npVUG3_NdO1Ro7YupU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MzM4/MTYtMTM3OTQ0NDI5/Mi01ODA0LmpwZWc.jpeg,https://i.discogs.com/Sd_T4Sh7FnTRFB-yE10XEXMySoRdsmagj2k-IxRctwU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MzM4/MTYtMTM3OTQ0NDI5/Mi01ODA0LmpwZWc.jpeg
5991250,"Emerson, Lake & Palmer",Trilogy,0,Rock,Vinyl,https://i.discogs.com/IF4kpKib7_BwassEvNAJ-9diFUMP-70Co0Cdw-QqoNo/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5OTEy/NTAtMTQyNzE0NDg4/Mi04NjExLmpwZWc.jpeg,https://i.discogs.com/uINjQuQtyf6Xja4ZiT6pt-GapRlc5n7wlFRJN8mgWtw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU5OTEy/NTAtMTQyNzE0NDg4/Mi04NjExLmpwZWc.jpeg
5466096,"Emerson, Lake & Palmer",Pictures At An Exhibition,0,Rock,Vinyl,https://i.discogs.com/hHBWzDFNfylBQuGeEi97owSLvI7KIuSCD0BvPk3l5nM/rs:fit/g:sm/q:90/h:582/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU0NjYw/OTYtMTM5ODA4Mzc0/MC0xMTk3LmpwZWc.jpeg,https://i.discogs.com/9-rrTuWeVSSt1lS8MKgffdQzygLOHFiHeWnulhlxcMg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU0NjYw/OTYtMTM5ODA4Mzc0/MC0xMTk3LmpwZWc.jpeg
4031206,"Emerson, Lake & Palmer",Brain Salad Surgery,1973,Rock,Vinyl,https://i.discogs.com/WhWj-7MSxvlLVEDhXzI4qKOzjIGq59LxBGyCxX7bbKs/rs:fit/g:sm/q:90/h:611/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMzEy/MDYtMTUxMjQ4MzIz/My0xNTMxLmpwZWc.jpeg,https://i.discogs.com/XqlHBy0PRFW_fLqHSpp7sc2FJXF8NWRKj0iE5v3q1Bo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMzEy/MDYtMTUxMjQ4MzIz/My0xNTMxLmpwZWc.jpeg
